Idade;Nivel_educacao;Avaliacao_desempenho;Experiencia_cargos_lideranca;Habilidades_competencias;Treinamento_lideranca;Feedback_supervisores;Satisfacao_trabalho;Lider;Coach;Empodera;Sucesso_membros;Orientado_resultados;Comunicador;Desenvolvimento_carreira;Estrategia_equipe;Habilidades_tecnicas
;Especialização;5.0;0.0;6.0;S;0.8189633680274763;2.0;N;N;N;N;N;N;N;N;N
21.0;Especialização;5.0;0.0;7.0;N;0.3631033206095512;2.0;N;N;N;N;N;N;N;N;N
18.0;Médio;1.0;0.0;;S;0.1943209733839072;5.0;N;N;N;N;N;N;N;N;N
66.0;Médio;5.0;0.0;5.0;S;0.36508487750687013;1.0;N;N;N;N;N;N;N;N;N
57.0;Doutorado;1.0;0.0;;S;0.21455420764279098;5.0;N;N;N;N;N;N;N;N;N
49.0;Especialização;1.0;0.0;10.0;S;0.5194477378123405;4.0;S;S;S;S;S;N;S;S;S
51.0;Médio;2.0;0.0;7.0;N;0.6682893861376992;2.0;N;N;N;N;N;N;N;N;N
45.0;Especialização;0.0;0.0;3.0;S;0.799557377199186;0.0;N;N;N;N;N;N;N;N;N
48.0;Médio;3.0;0.0;2.0;S;0.22756203031986588;1.0;N;N;N;N;N;N;N;N;N
25.0;Especialização;1.0;0.0;3.0;N;0.16695400570444552;0.0;N;N;N;N;N;N;N;N;N
56.0;Especialização;0.0;0.0;5.0;S;0.01960342089522016;0.0;N;N;N;N;N;N;N;N;N
43.0;Doutorado;5.0;0.0;10.0;N;0.22808776834724265;3.0;N;N;N;N;N;N;N;N;N
75.0;Especialização;4.0;0.0;6.0;D;0.02390535249779624;0.0;N;N;N;N;N;N;N;N;N
51.0;Especialização;1.0;0.0;6.0;N;0.34547420368905934;0.0;N;N;N;N;N;N;N;N;N
71.0;Especialização;5.0;0.0;3.0;N;0.14569308883003662;5.0;N;N;N;N;N;N;N;N;N
71.0;Não Especifica;5.0;0.0;7.0;S;0.5798955982277842;3.0;N;N;N;N;N;N;N;N;N
20.0;Especialização;5.0;0.0;6.0;N;0.3837267594912731;3.0;N;N;N;N;N;N;N;N;N
67.0;Especialização;5.0;0.0;1.0;S;0.09358534107075955;3.0;N;N;N;N;N;N;N;N;N
29.0;Especialização;5.0;0.0;7.0;S;0.3998664630365941;4.0;N;N;N;N;N;N;N;N;N
18.0;Doutorado;1.0;0.0;8.0;N;0.20934811596785163;3.0;N;N;N;N;N;N;N;N;N
71.0;Especialização;3.0;0.0;4.0;S;0.6801773513401055;5.0;N;N;N;N;N;N;N;N;N
61.0;Especialização;2.0;0.0;3.0;N;0.3644362447707399;4.0;N;N;N;N;N;N;N;N;N
22.0;Médio;5.0;0.0;3.0;S;0.14703000921514608;1.0;N;N;N;N;N;N;N;N;N
47.0;Especialização;5.0;0.0;3.0;S;0.3496017324042866;4.0;N;N;N;N;N;N;N;N;N
47.0;Doutorado;2.0;0.0;5.0;S;0.22437833393018547;1.0;N;N;N;N;N;N;N;N;N
74.0;Especialização;1.0;0.0;10.0;S;0.7957790016383861;;N;N;N;N;N;N;N;N;N
34.0;Especialização;0.0;0.0;3.0;N;0.9833675603649452;3.0;N;N;N;N;N;N;N;N;N
65.0;Médio;4.0;0.0;6.0;N;0.02549138902976744;1.0;N;N;N;N;N;N;N;N;N
64.0;Especialização;4.0;0.0;6.0;S;0.6900201373152819;2.0;N;N;N;N;N;N;N;N;N
40.0;Doutorado;0.0;0.0;4.0;S;0.26395783362348657;5.0;N;N;N;N;N;N;N;N;N
32.0;Doutorado;1.0;0.0;4.0;S;0.06640864386929446;4.0;N;N;N;N;N;N;N;N;N
54.0;Médio;4.0;0.0;9.0;S;0.014351309585293515;5.0;S;S;S;S;S;N;S;S;S
38.0;Especialização;2.0;0.0;7.0;N;0.8810096692124272;5.0;N;N;N;N;N;N;N;N;N
31.0;Doutorado;0.0;0.0;6.0;n;0.35360650207779953;0.0;N;N;N;N;N;N;N;N;N
19.0;Especialização;3.0;0.0;6.0;S;0.9945438920906041;3.0;N;N;N;N;N;N;N;N;N
28.0;Especialização;1.0;0.0;5.0;S;0.4423771676302123;4.0;N;N;N;N;N;N;N;N;N
68.0;Especialização;0.0;0.0;6.0;N;0.1875977517713744;5.0;N;N;N;N;N;N;N;N;N
56.0;Médio;;0.0;6.0;S;0.7771435685225458;4.0;N;N;N;N;N;N;N;N;N
55.0;Especialização;1.0;0.0;9.0;N;0.9264922163672986;5.0;S;S;S;S;S;N;S;S;S
51.0;Doutorado;2.0;0.0;1.0;N;0.815621030775491;3.0;N;N;N;N;N;N;N;N;N
55.0;Especialização;1.0;0.0;9.0;S;0.7451992340275277;5.0;S;S;S;S;S;N;S;S;S
67.0;Doutorado;1.0;0.0;1.0;S;0.3346996945191685;1.0;N;N;N;N;N;N;N;N;N
51.0;Especialização;2.0;0.0;9.0;S;0.0644903638950427;3.0;N;N;N;N;N;N;N;N;N
35.0;Doutorado;5.0;0.0;6.0;N;0.2012993485600898;4.0;N;N;N;N;N;N;N;N;N
47.0;Não Especifica;2.0;0.0;9.0;N;0.44681025424740106;2.0;N;N;N;N;N;N;N;N;N
32.0;Especialização;1.0;0.0;6.0;S;0.956199870014404;5.0;N;N;N;N;N;N;N;N;N
;Especialização;2.0;0.0;6.0;D;0.7228541796753541;1.0;N;N;N;N;N;N;N;N;N
68.0;Doutorado;5.0;;4.0;S;0.8282830451682474;3.0;N;N;N;N;N;N;N;N;N
51.0;Especialização;0.0;0.0;0.0;S;0.277293896906476;0.0;N;N;N;N;N;N;N;N;N
69.0;Médio;2.0;0.0;1.0;S;0.6838230274535032;3.0;N;N;N;N;N;N;N;N;N
74.0;Especialização;2.0;0.0;8.0;n;0.8624381433779964;4.0;S;S;S;S;S;N;S;S;S
55.0;Especialização;1.0;0.0;7.0;S;0.4794115148965845;4.0;N;N;N;N;N;N;N;N;N
50.0;Especialização;0.0;0.0;7.0;S;0.42989186023075865;0.0;N;N;N;N;N;N;N;N;N
41.0;Médio;3.0;0.0;9.0;N;0.7194045134317787;;N;N;N;N;N;N;N;N;N
32.0;Especialização;3.0;0.0;0.0;N;0.5599116862447463;4.0;N;N;N;N;N;N;N;N;N
47.0;Especialização;4.0;0.0;5.0;N;0.9931710831940439;1.0;N;N;N;N;N;N;N;N;N
72.0;Especialização;2.0;0.0;8.0;S;0.42510280072856166;1.0;N;N;N;N;N;N;N;N;N
59.0;Especialização;2.0;0.0;7.0;S;0.1759432773249866;3.0;N;N;N;N;N;N;N;N;N
68.0;Especialização;0.0;0.0;2.0;S;0.47193505278631287;1.0;N;N;N;N;N;N;N;N;N
34.0;Especialização;5.0;0.0;3.0;N;;5.0;N;N;N;N;N;N;N;N;N
22.0;Especialização;3.0;0.0;2.0;S;0.561253820794501;4.0;N;N;N;N;N;N;N;N;N
46.0;Médio;4.0;0.0;5.0;n;0.12579699243794584;4.0;N;N;N;N;N;N;N;N;N
21.0;Especialização;0.0;0.0;8.0;S;0.949976273549186;2.0;N;N;N;N;N;N;N;N;N
27.0;Especialização;2.0;0.0;7.0;N;0.859822881540161;1.0;N;N;N;N;N;N;N;N;N
73.0;Doutorado;3.0;0.0;9.0;S;0.1555653971088704;2.0;N;N;N;N;N;N;N;N;N
34.0;Especialização;4.0;0.0;3.0;S;0.17239292274700968;3.0;N;N;N;N;N;N;N;N;N
27.0;Doutorado;1.0;0.0;1.0;N;0.5124386744880165;2.0;N;N;N;N;N;N;N;N;N
34.0;Médio;3.0;0.0;7.0;N;0.7728813870417252;1.0;N;N;N;N;N;N;N;N;N
37.0;Especialização;4.0;0.0;7.0;N;0.21907933566752946;4.0;N;N;N;N;N;N;N;N;N
;Doutorado;0.0;0.0;10.0;S;0.060971719559531845;3.0;N;N;N;N;N;N;N;N;N
22.0;Médio;1.0;0.0;5.0;N;0.5455342765826151;1.0;N;N;N;N;N;N;N;N;N
51.0;Especialização;4.0;0.0;7.0;N;0.69159711410201;3.0;N;N;N;N;N;N;N;N;N
23.0;Doutorado;4.0;0.0;8.0;S;0.244365491292717;0.0;N;N;N;N;N;N;N;N;N
70.0;Doutorado;2.0;0.0;0.0;S;0.7397677877506381;1.0;N;N;N;N;N;N;N;N;N
19.0;Médio;5.0;0.0;8.0;N;0.9506437849446087;0.0;N;N;N;N;N;N;N;N;N
30.0;Especialização;3.0;0.0;1.0;S;0.13707444268547286;2.0;N;N;N;N;N;N;N;N;N
60.0;Especialização;2.0;0.0;0.0;N;0.5110290653086953;1.0;N;N;N;N;N;N;N;N;N
60.0;Doutorado;1.0;0.0;7.0;N;0.0568419506815826;0.0;N;N;N;N;N;N;N;N;N
65.0;Doutorado;5.0;0.0;7.0;N;0.20666100723071557;5.0;N;N;N;N;N;N;N;N;N
28.0;Doutorado;4.0;0.0;10.0;S;0.08981935346107328;4.0;S;S;S;S;S;S;S;S;S
68.0;Especialização;2.0;0.0;3.0;N;0.4040066230802025;2.0;N;N;N;N;N;N;N;N;N
64.0;Médio;5.0;0.0;7.0;N;0.8208317903747576;1.0;N;N;N;N;N;N;N;N;N
74.0;Médio;3.0;0.0;6.0;S;0.5771304505217814;1.0;N;N;N;N;N;N;N;N;N
40.0;Especialização;1.0;0.0;1.0;N;0.22258483716543076;4.0;N;N;N;N;N;N;N;N;N
72.0;Especialização;0.0;;4.0;N;0.040110647095723095;;N;N;N;N;N;N;N;N;N
33.0;Médio;2.0;0.0;9.0;N;0.5533981952867529;0.0;N;N;N;N;N;N;N;N;N
48.0;Doutorado;1.0;0.0;3.0;S;0.132796714990571;0.0;N;N;N;N;N;N;N;N;N
28.0;Especialização;0.0;0.0;2.0;N;0.34273402736375724;0.0;N;N;N;N;N;N;N;N;N
71.0;Especialização;2.0;0.0;0.0;S;0.510192258913606;3.0;N;N;N;N;N;N;N;N;N
33.0;Médio;1.0;0.0;4.0;S;0.9037325356861925;2.0;N;N;N;N;N;N;N;N;N
25.0;Especialização;1.0;0.0;9.0;N;0.08182332708871698;1.0;N;N;N;N;N;N;N;N;N
21.0;Não Especifica;5.0;0.0;7.0;N;0.6686075922668305;2.0;N;N;N;N;N;N;N;N;N
57.0;Não Especifica;2.0;0.0;8.0;S;0.014081285504878527;4.0;S;S;S;S;S;S;S;S;S
21.0;Médio;1.0;0.0;6.0;N;0.6299085523602959;5.0;N;N;N;N;N;N;N;N;N
73.0;Especialização;4.0;0.0;10.0;N;0.5515324893305936;2.0;N;N;N;N;N;N;N;N;N
42.0;Doutorado;2.0;0.0;0.0;S;0.8118666200900677;2.0;N;N;N;N;N;N;N;N;N
20.0;Especialização;1.0;0.0;0.0;N;0.5316624728644793;0.0;N;N;N;N;N;N;N;N;N
49.0;Especialização;5.0;0.0;0.0;N;0.35261659972613746;4.0;N;N;N;N;N;N;N;N;N
20.0;Especialização;0.0;0.0;1.0;S;0.2427508713282266;2.0;N;N;N;N;N;N;N;N;N
44.0;nan;0.0;0.0;0.0;N;0.08524974178207301;1.0;N;N;N;N;N;N;N;N;N
46.0;Especialização;4.0;0.0;3.0;S;0.5346126742964312;0.0;N;N;N;N;N;N;N;N;N
49.0;Especialização;2.0;0.0;9.0;S;0.8883219266485685;2.0;N;N;N;N;N;N;N;N;N
67.0;Especialização;5.0;0.0;8.0;N;0.5147444939556894;4.0;S;S;S;S;S;S;S;S;S
75.0;Especialização;1.0;0.0;3.0;n;0.7391028574658923;5.0;N;N;N;N;N;N;N;N;N
68.0;nan;1.0;0.0;3.0;N;0.2984349382175756;1.0;N;N;N;N;N;N;N;N;N
36.0;Médio;0.0;0.0;6.0;N;0.44813085987476775;5.0;N;N;N;N;N;N;N;N;N
38.0;Médio;5.0;0.0;10.0;S;0.3246032034459314;4.0;S;S;S;S;S;S;S;S;S
22.0;Especialização;4.0;0.0;8.0;S;0.10926611135489739;4.0;S;S;S;S;S;S;S;S;S
;Especialização;0.0;0.0;6.0;S;0.41698860328350495;4.0;N;N;N;N;N;N;N;N;N
45.0;Médio;0.0;0.0;0.0;S;0.7642872318372164;5.0;N;N;N;N;N;N;N;N;N
59.0;Doutorado;4.0;;0.0;S;0.3949749995445172;3.0;N;N;N;N;N;N;N;N;N
39.0;Especialização;2.0;;3.0;S;0.6501792222182673;1.0;N;N;N;N;N;N;N;N;N
38.0;Especialização;1.0;0.0;3.0;N;0.7586154840508602;4.0;N;N;N;N;N;N;N;N;N
23.0;Especialização;2.0;0.0;0.0;N;0.32273622721632267;3.0;N;N;N;N;N;N;N;N;N
18.0;Doutorado;5.0;0.0;5.0;S;0.7975145596054768;0.0;N;N;N;N;N;N;N;N;N
22.0;Não Especifica;3.0;0.0;9.0;N;0.33892571696970963;3.0;N;N;N;N;N;N;N;N;N
58.0;Especialização;3.0;0.0;1.0;S;0.25610706046045606;0.0;N;N;N;N;N;N;N;N;N
29.0;Doutorado;3.0;0.0;10.0;S;0.22244616775986503;5.0;S;S;S;S;S;S;S;S;S
43.0;Doutorado;4.0;0.0;4.0;N;0.19990414572483928;3.0;N;N;N;N;N;N;N;N;N
63.0;Doutorado;0.0;0.0;7.0;N;0.7371240728133968;5.0;N;N;N;N;N;N;N;N;N
51.0;Médio;2.0;0.0;2.0;S;0.8875092610569176;4.0;N;N;N;N;N;N;N;N;N
66.0;Médio;1.0;0.0;8.0;S;0.23064847418528922;3.0;N;N;N;N;N;N;N;N;N
31.0;Especialização;3.0;0.0;6.0;S;0.08524029779615394;3.0;N;N;N;N;N;N;N;N;N
43.0;Especialização;2.0;0.0;8.0;N;0.3137669762884384;4.0;S;S;S;S;S;S;S;S;S
62.0;Doutorado;3.0;0.0;;S;0.6578472389213587;0.0;N;N;N;N;N;N;N;N;N
44.0;Doutorado;3.0;0.0;4.0;S;0.3685200922260389;4.0;N;N;N;N;N;N;N;N;N
26.0;Médio;1.0;0.0;2.0;N;0.5491765392112188;1.0;N;N;N;N;N;N;N;N;N
43.0;Especialização;5.0;0.0;3.0;N;0.7443049656751953;3.0;N;N;N;N;N;N;N;N;N
74.0;Doutorado;5.0;0.0;3.0;N;0.4084785311550485;1.0;N;N;N;N;N;N;N;N;N
64.0;Especialização;;0.0;10.0;S;0.9996948313711949;4.0;S;S;S;S;S;S;S;S;S
74.0;Especialização;4.0;0.0;6.0;S;0.2979492602355025;5.0;N;N;N;N;N;N;N;N;N
39.0;Doutorado;0.0;0.0;9.0;N;0.978248351872617;4.0;S;S;S;S;S;S;S;S;S
64.0;Médio;4.0;0.0;10.0;S;0.20302966523311394;2.0;N;N;N;N;N;N;N;N;N
73.0;Doutorado;2.0;0.0;7.0;S;0.11093174326428978;1.0;N;N;N;N;N;N;N;N;N
47.0;Doutorado;4.0;0.0;10.0;D;0.7508306250943679;2.0;N;N;N;N;N;N;N;N;N
60.0;Especialização;2.0;0.0;9.0;N;0.702309656651198;1.0;N;N;N;N;N;N;N;N;N
65.0;Doutorado;2.0;0.0;4.0;S;0.8111693472424644;5.0;N;N;N;N;N;N;N;N;N
;Médio;0.0;0.0;;N;0.3435904217333049;2.0;N;N;N;N;N;N;N;N;N
;Doutorado;1.0;0.0;6.0;N;0.9308076538529837;2.0;N;N;N;N;N;N;N;N;N
53.0;Médio;0.0;0.0;2.0;S;0.11948142837307885;1.0;N;N;N;N;N;N;N;N;N
18.0;Médio;;0.0;2.0;S;0.030277101331126155;4.0;N;N;N;N;N;N;N;N;N
25.0;Especialização;5.0;0.0;2.0;S;0.3005638851119715;0.0;N;N;N;N;N;N;N;N;N
66.0;Especialização;4.0;0.0;3.0;S;0.7973244634002504;4.0;N;N;N;N;N;N;N;N;N
52.0;Especialização;2.0;0.0;5.0;S;0.6729823072736482;0.0;N;N;N;N;N;N;N;N;N
69.0;Especialização;3.0;0.0;4.0;S;0.4362087642226231;1.0;N;N;N;N;N;N;N;N;N
32.0;Doutorado;3.0;0.0;7.0;N;0.25625361419433546;3.0;N;N;N;N;N;N;N;N;N
64.0;Especialização;2.0;0.0;4.0;N;0.059272786767977204;4.0;N;N;N;N;N;N;N;N;N
73.0;Médio;0.0;0.0;10.0;N;0.33750557844747253;2.0;N;N;N;N;N;N;N;N;N
39.0;Especialização;1.0;0.0;4.0;S;0.4600197677547496;4.0;N;N;N;N;N;N;N;N;N
31.0;Especialização;0.0;0.0;;S;0.6870238380712053;1.0;N;N;N;N;N;N;N;N;N
43.0;Doutorado;2.0;0.0;1.0;S;0.645971954946431;3.0;N;N;N;N;N;N;N;N;N
45.0;Especialização;2.0;0.0;10.0;S;0.9473449029318779;3.0;N;N;N;N;N;N;N;N;N
40.0;Especialização;1.0;0.0;10.0;S;0.10039591905286105;4.0;S;S;S;S;S;S;S;S;S
31.0;Especialização;4.0;0.0;4.0;N;0.3363401228791364;4.0;N;N;N;N;N;N;N;N;N
41.0;Especialização;4.0;0.0;6.0;S;0.48157808193689833;5.0;N;N;N;N;N;N;N;N;N
19.0;nan;1.0;0.0;1.0;N;0.6706957938539893;4.0;N;N;N;N;N;N;N;N;N
62.0;Médio;4.0;0.0;5.0;S;0.49545169144140633;1.0;N;N;N;N;N;N;N;N;N
43.0;Médio;3.0;0.0;6.0;n;0.9127582319467387;0.0;N;N;N;N;N;N;N;N;N
31.0;Especialização;4.0;0.0;4.0;N;0.6086723455998135;5.0;N;N;N;N;N;N;N;N;N
73.0;Especialização;4.0;0.0;8.0;N;0.039665409691215237;0.0;N;N;N;N;N;N;N;N;N
68.0;Especialização;4.0;0.0;3.0;N;0.11365596906613429;2.0;N;N;N;N;N;N;N;N;N
24.0;Médio;3.0;0.0;9.0;N;0.7534955614805585;1.0;N;N;N;N;N;N;N;N;N
20.0;Doutorado;4.0;0.0;0.0;N;0.7157876963462942;5.0;N;N;N;N;N;N;N;N;N
64.0;Especialização;5.0;0.0;7.0;N;0.15349700182570514;3.0;N;N;N;N;N;N;N;N;N
40.0;Médio;3.0;0.0;7.0;S;0.05890866106566606;5.0;N;N;N;N;N;N;N;N;N
63.0;Especialização;1.0;0.0;6.0;S;0.5787178554398685;2.0;N;N;N;N;N;N;N;N;N
;Especialização;0.0;0.0;7.0;N;0.6357388320267334;3.0;N;N;N;N;N;N;N;N;N
64.0;Doutorado;1.0;0.0;1.0;S;0.1352996375128349;5.0;N;N;N;N;N;N;N;N;N
62.0;Especialização;0.0;0.0;2.0;S;0.4736193210408153;3.0;N;N;N;N;N;N;N;N;N
35.0;Doutorado;1.0;0.0;8.0;N;0.30583152911841294;4.0;S;S;S;S;S;S;S;S;S
75.0;Especialização;5.0;0.0;0.0;S;0.9313056456368877;3.0;N;N;N;N;N;N;N;N;N
55.0;Especialização;0.0;0.0;7.0;N;0.2191998033894046;5.0;N;N;N;N;N;N;N;N;N
52.0;Especialização;0.0;0.0;7.0;S;0.7332607259032996;3.0;N;N;N;N;N;N;N;N;N
68.0;Doutorado;2.0;0.0;6.0;N;0.5181339133443376;1.0;N;N;N;N;N;N;N;N;N
32.0;Doutorado;0.0;0.0;10.0;S;0.011521012026043387;4.0;S;S;S;S;S;S;S;S;S
42.0;Especialização;0.0;0.0;4.0;N;0.5169985832126177;4.0;N;N;N;N;N;N;N;N;N
72.0;Especialização;2.0;0.0;3.0;S;0.09947214991950148;2.0;N;N;N;N;N;N;N;N;N
54.0;Doutorado;4.0;0.0;9.0;S;0.6590621958253117;4.0;S;S;S;S;S;S;S;S;S
45.0;Especialização;4.0;0.0;9.0;S;0.5655235303815722;0.0;N;N;N;N;N;N;N;N;N
27.0;Médio;2.0;0.0;9.0;N;0.010427227333474565;1.0;N;N;N;N;N;N;N;N;N
56.0;Especialização;3.0;0.0;9.0;N;0.2046928295829813;2.0;N;N;N;N;N;N;N;N;N
74.0;Médio;0.0;0.0;5.0;S;0.7762250528720227;0.0;N;N;N;N;N;N;N;N;N
34.0;Especialização;0.0;0.0;10.0;S;0.27577261430202116;3.0;N;N;N;N;N;N;N;N;N
56.0;Especialização;2.0;0.0;0.0;N;0.49928340116305314;0.0;N;N;N;N;N;N;N;N;N
39.0;Doutorado;2.0;0.0;4.0;S;0.31199861440918375;2.0;N;N;N;N;N;N;N;N;N
43.0;Doutorado;3.0;0.0;3.0;S;0.92152685639754;4.0;N;N;N;N;N;N;N;N;N
61.0;Doutorado;5.0;0.0;3.0;N;0.5365770177834341;1.0;N;N;N;N;N;N;N;N;N
42.0;Especialização;4.0;0.0;6.0;n;0.6961735148560209;2.0;N;N;N;N;N;N;N;N;N
34.0;Especialização;1.0;0.0;8.0;S;0.08347610469710798;0.0;N;N;N;N;N;N;N;N;N
30.0;Médio;5.0;0.0;7.0;N;0.04033598753275214;0.0;N;N;N;N;N;N;N;N;N
37.0;Especialização;;0.0;10.0;S;0.2592281950671309;2.0;N;N;N;N;N;N;N;N;N
42.0;Não Especifica;0.0;0.0;7.0;S;0.3091342922536541;5.0;N;N;N;N;N;N;N;N;N
21.0;Especialização;5.0;0.0;4.0;N;0.6876805411799018;5.0;N;N;N;N;N;N;N;N;N
27.0;Especialização;2.0;0.0;5.0;S;0.5691305027124413;2.0;N;N;N;N;N;N;N;N;N
20.0;Médio;3.0;0.0;1.0;N;0.37457960693498527;5.0;N;N;N;N;N;N;N;N;N
58.0;Médio;4.0;0.0;10.0;N;0.6541174841780109;2.0;N;N;N;N;N;N;N;N;N
62.0;Médio;3.0;0.0;2.0;S;0.16356574733628715;4.0;N;N;N;N;N;N;N;N;N
35.0;Especialização;4.0;0.0;4.0;N;0.0634896948147059;2.0;N;N;N;N;N;N;N;N;N
64.0;Médio;5.0;0.0;1.0;S;0.8545050923182005;;N;N;N;N;N;N;N;N;N
53.0;Especialização;0.0;0.0;2.0;N;0.5639461282688776;1.0;N;N;N;N;N;N;N;N;N
64.0;Especialização;1.0;0.0;3.0;S;0.6490952736374213;1.0;N;N;N;N;N;N;N;N;N
39.0;Doutorado;3.0;0.0;5.0;N;0.3072422507495741;3.0;N;N;N;N;N;N;N;N;N
51.0;Médio;3.0;0.0;4.0;S;0.3719549577376997;0.0;N;N;N;N;N;N;N;N;N
64.0;Especialização;1.0;0.0;;S;0.08236744715297573;0.0;N;N;N;N;N;N;N;N;N
25.0;Especialização;3.0;0.0;3.0;N;0.8569881878017734;0.0;N;N;N;N;N;N;N;N;N
57.0;Especialização;3.0;0.0;1.0;S;0.5924394500789348;0.0;N;N;N;N;N;N;N;N;N
66.0;Doutorado;4.0;0.0;10.0;S;0.08362766317994064;4.0;S;S;S;S;S;S;S;S;S
61.0;Especialização;4.0;0.0;4.0;S;0.8045295997250006;3.0;N;N;N;N;N;N;N;N;N
36.0;Especialização;1.0;0.0;4.0;S;0.4441153695169745;1.0;N;N;N;N;N;N;N;N;N
59.0;nan;0.0;0.0;10.0;S;0.7651013501700132;3.0;N;N;N;N;N;N;N;N;N
58.0;Doutorado;5.0;;6.0;S;0.012619862089148004;1.0;N;N;N;N;N;N;N;N;N
54.0;Médio;5.0;0.0;0.0;N;0.02873969697212264;0.0;N;N;N;N;N;N;N;N;N
23.0;nan;3.0;0.0;3.0;N;0.17078295878214467;4.0;N;N;N;N;N;N;N;N;N
69.0;Médio;0.0;0.0;10.0;N;0.21091655614067983;2.0;N;N;N;N;N;N;N;N;N
43.0;Especialização;;0.0;4.0;N;0.7639555303101377;2.0;N;N;N;N;N;N;N;N;N
51.0;Médio;1.0;0.0;7.0;S;0.7066941640165981;5.0;N;N;N;N;N;N;N;N;N
73.0;Especialização;4.0;0.0;7.0;S;0.6160881191298282;0.0;N;N;N;N;N;N;N;N;N
62.0;Doutorado;3.0;0.0;0.0;N;0.8848588964833388;0.0;N;N;N;N;N;N;N;N;N
23.0;Doutorado;2.0;0.0;4.0;S;0.24714878365636628;3.0;N;N;N;N;N;N;N;N;N
54.0;Especialização;1.0;0.0;9.0;N;0.9044049039044483;4.0;S;S;S;S;S;S;S;S;S
74.0;Especialização;3.0;0.0;0.0;S;0.9094710692651824;4.0;N;N;N;N;N;N;N;N;N
50.0;Médio;0.0;0.0;0.0;D;0.43425976018686396;3.0;N;N;N;N;N;N;N;N;N
70.0;Médio;4.0;0.0;1.0;N;0.09438620042016888;4.0;N;N;N;N;N;N;N;N;N
39.0;Médio;5.0;0.0;1.0;S;0.726559908189525;4.0;N;N;N;N;N;N;N;N;N
38.0;Especialização;0.0;0.0;8.0;N;0.33692867264707915;2.0;N;N;N;N;N;N;N;N;N
23.0;Doutorado;1.0;0.0;3.0;N;0.7949295174367307;4.0;N;N;N;N;N;N;N;N;N
23.0;Médio;1.0;0.0;2.0;N;0.16369028390380314;0.0;N;N;N;N;N;N;N;N;N
72.0;Doutorado;0.0;0.0;10.0;S;0.5395151135743653;2.0;N;N;N;N;N;N;N;N;N
65.0;Médio;1.0;0.0;0.0;S;0.5080737303182109;0.0;N;N;N;N;N;N;N;N;N
21.0;Médio;3.0;0.0;1.0;D;0.1003144905696135;0.0;N;N;N;N;N;N;N;N;N
47.0;Especialização;1.0;0.0;5.0;S;0.36333282567265845;3.0;N;N;N;N;N;N;N;N;N
28.0;Especialização;4.0;0.0;8.0;D;0.08475531344672804;5.0;S;S;S;S;S;S;S;S;S
47.0;Especialização;3.0;0.0;4.0;N;0.46474030951224743;4.0;N;N;N;N;N;N;N;N;N
48.0;Médio;2.0;0.0;3.0;S;0.8429045586137929;4.0;N;N;N;N;N;N;N;N;N
41.0;Médio;;0.0;4.0;N;0.2702047633041317;4.0;N;N;N;N;N;N;N;N;N
72.0;Especialização;1.0;0.0;8.0;S;0.7648619871874375;4.0;S;S;S;S;S;S;S;S;S
26.0;Doutorado;4.0;0.0;6.0;S;;2.0;N;N;N;N;N;N;N;N;N
72.0;Doutorado;4.0;0.0;7.0;S;0.6737349274906514;1.0;N;N;N;N;N;N;N;N;N
20.0;nan;5.0;0.0;3.0;N;0.9155373999304496;0.0;N;N;N;N;N;N;N;N;N
68.0;Doutorado;0.0;0.0;10.0;N;0.3239280815657698;5.0;S;S;S;S;S;S;S;S;S
48.0;Médio;0.0;0.0;7.0;S;0.9004116380886182;5.0;N;N;N;N;N;N;N;N;N
57.0;Especialização;0.0;0.0;5.0;S;0.5054209265263945;1.0;N;N;N;N;N;N;N;N;N
54.0;Especialização;4.0;0.0;4.0;N;0.3168051331656575;1.0;N;N;N;N;N;N;N;N;N
53.0;Médio;0.0;0.0;6.0;S;0.8965082351115314;1.0;N;N;N;N;N;N;N;N;N
41.0;Especialização;0.0;0.0;5.0;S;0.03203726676972818;2.0;N;N;N;N;N;N;N;N;N
48.0;Especialização;2.0;0.0;2.0;N;0.028018851272810452;1.0;N;N;N;N;N;N;N;N;N
23.0;Especialização;0.0;0.0;4.0;N;0.5998296042063329;2.0;N;N;N;N;N;N;N;N;N
19.0;Especialização;1.0;0.0;8.0;N;0.7967507173302343;3.0;N;N;N;N;N;N;N;N;N
37.0;Médio;5.0;0.0;6.0;S;0.7515463074381062;3.0;N;N;N;N;N;N;N;N;N
45.0;nan;4.0;0.0;3.0;N;0.07946950335160552;5.0;N;N;N;N;N;N;N;N;N
28.0;Especialização;3.0;0.0;6.0;n;0.9502511935335578;3.0;N;N;N;N;N;N;N;N;N
21.0;Doutorado;5.0;0.0;;N;0.7030635376375156;2.0;N;N;N;N;N;N;N;N;N
32.0;Especialização;2.0;0.0;10.0;N;0.949112053727739;;N;N;N;N;N;N;N;N;N
23.0;Doutorado;4.0;0.0;1.0;N;0.3290977589741021;0.0;N;N;N;N;N;N;N;N;N
71.0;Médio;4.0;0.0;5.0;N;0.6939391279828174;1.0;N;N;N;N;N;N;N;N;N
66.0;Médio;1.0;0.0;6.0;N;0.8599387467334852;4.0;N;N;N;N;N;N;N;N;N
47.0;Doutorado;5.0;0.0;7.0;S;0.3804642231542933;4.0;N;N;N;N;N;N;N;N;N
73.0;Especialização;5.0;0.0;5.0;N;0.9648599187685701;1.0;N;N;N;N;N;N;N;N;N
