Nivel_educacao,Avaliacao_desempenho,Experiencia_cargos_lideranca,Habilidades_competencias,Treinamento_lideranca,Feedback_supervisores,Satisfacao_trabalho,Lider,Coach,Empodera,Sucesso_membros,Orientado_resultados,Comunicador,Desenvolvimento_carreira,Estrategia_equipe,Habilidades_tecnicas,Idade_18-29,Idade_30-39,Idade_40-49,Idade_50-59,Idade_60-69,Idade_70-79,Idade_80-89,Indice_lideranca,Indice_competencias,Engajamento_desenvolvimento
0,0.0,0.0,4.950680272108843,1,0.066456525957134,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.355485508652378,2.4753401360544216,0.355485508652378
1,2.0,0.0,2.0,0,0.4327798722589024,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.14425995741963413,2.0,0.8109266240863008
0,4.0,0.0,7.0,0,0.6898820108350104,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2299606702783368,5.5,1.56329400361167
1,2.0,0.0,9.0,1,0.5677611222977269,4.0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0.522587040765909,5.5,1.1892537074325757
2,0.0,0.0,4.0,1,0.4296569221860019,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.47655230739533394,2.0,0.47655230739533394
2,3.0,0.0,4.0,0,0.794427472183747,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26480915739458233,3.5,1.2648091573945823
1,4.0,0.0,9.0,1,0.7319420550777613,4.0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0.5773140183592538,6.5,1.910647351692587
2,3.0,0.0,6.0,0,0.7964696278956436,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2654898759652145,4.5,1.2654898759652145
0,4.0,0.0,8.0,0,0.9194213159947,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.30647377199823334,6.0,1.6398071053315668
0,4.0,0.0,0.0,0,0.0594420882909164,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.019814029430305465,2.0,1.3531473627636388
0,0.0,0.0,3.0,0,0.401671388808535,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.13389046293617832,1.5,0.13389046293617832
2,1.0,0.0,8.0,1,0.9883554897165876,5.0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0.6627851632388625,4.5,0.9961184965721959
0,4.0,0.0,4.0,0,0.5992388584682836,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.19974628615609455,4.0,1.5330796194894278
0,5.0,0.0,7.0,0,0.5135774021274628,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.17119246737582094,6.0,1.8378591340424875
2,4.0,0.0,4.950680272108843,0,0.1774461474687435,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0591487158229145,4.475340136054422,1.392482049156248
0,3.0,0.0,3.0,0,0.56548628333417,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.18849542777805664,3.0,1.1884954277780566
2,0.0,0.0,8.0,0,0.4390432604694529,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.14634775348981763,4.0,0.14634775348981763
1,2.0,0.0,0.0,1,0.127443055570123,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.37581435185670764,1.0,1.0424810185233744
1,0.0,0.0,0.0,0,0.4643326526180342,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.15477755087267805,0.0,0.15477755087267805
1,2.0,0.0,3.0,0,0.1643993051752604,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.05479976839175347,2.5,0.7214664350584202
0,0.0,0.0,2.0,1,0.7306636217260566,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5768878739086856,1.0,0.5768878739086856
1,1.0,0.0,6.0,1,0.9736483661436228,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.657882788714541,3.5,0.9912161220478742
1,4.0,0.0,10.0,1,0.4695770484256961,2.5115834218916047,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0.4898590161418987,7.0,1.8231923494752322
0,5.0,0.0,2.0,1,0.6323683319146128,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5441227773048709,3.5,2.2107894439715374
1,1.0,0.0,0.0,0,0.4309755247668423,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1436585082556141,0.5,0.4769918415889474
2,4.0,0.0,10.0,0,0.1384538536570053,4.0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0.0461512845523351,7.0,1.3794846178856686
1,0.0,0.0,9.0,0,0.9705552864754988,2.5115834218916047,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0.3235184288251663,4.5,0.3235184288251663
0,1.0,0.0,4.950680272108843,0,0.1295786640840797,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.043192888028026566,2.9753401360544216,0.3765262213613599
2,0.0,0.0,3.0,0,0.4591729416713005,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15305764722376683,1.5,0.15305764722376683
1,5.0,0.0,6.0,1,0.8189633680274763,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6063211226758254,5.5,2.272987789342492
1,5.0,0.0,7.0,0,0.3631033206095512,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.12103444020318373,6.0,1.7877011068698503
2,1.0,0.0,4.950680272108843,1,0.1943209733839072,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.39810699112796905,2.9753401360544216,0.7314403244613024
2,5.0,0.0,5.0,1,0.3650848775068701,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.45502829250229,5.0,2.121694959168957
0,1.0,0.0,4.950680272108843,1,0.2145542076427909,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.40485140254759694,2.9753401360544216,0.7381847358809303
1,1.0,0.0,10.0,1,0.5194477378123405,4.0,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0.5064825792707802,5.5,0.8398159126041135
2,2.0,0.0,7.0,0,0.6682893861376992,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2227631287125664,4.5,0.8894297953792331
1,0.0,0.0,3.0,1,0.799557377199186,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5998524590663953,1.5,0.5998524590663953
2,3.0,0.0,2.0,1,0.2275620303198658,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4091873434399553,2.5,1.409187343439955
1,1.0,0.0,3.0,0,0.1669540057044455,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.055651335234815164,2.0,0.38898466856814845
1,0.0,0.0,5.0,1,0.0196034208952201,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.33986780696507335,2.5,0.33986780696507335
0,5.0,0.0,10.0,0,0.2280877683472426,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.07602925611574753,7.5,1.7426959227824141
1,1.0,0.0,6.0,0,0.3454742036890593,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.11515806789635309,3.5,0.4484914012296864
1,5.0,0.0,3.0,0,0.1456930888300366,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04856436294334553,4.0,1.7152310296100122
3,5.0,0.0,7.0,1,0.5798955982277842,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.526631866075928,6.0,2.193298532742595
1,5.0,0.0,6.0,0,0.3837267594912731,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.12790891983042438,5.5,1.794575586497091
1,5.0,0.0,1.0,1,0.0935853410707595,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3645284470235865,3.0,2.031195113690253
1,5.0,0.0,7.0,1,0.3998664630365941,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4666221543455314,6.0,2.133288821012198
0,1.0,0.0,8.0,0,0.2093481159678516,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0697827053226172,4.5,0.4031160386559505
1,3.0,0.0,4.0,1,0.6801773513401055,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5600591171133685,3.5,1.5600591171133686
1,2.0,0.0,3.0,0,0.3644362447707399,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1214787482569133,2.5,0.78814541492358
2,5.0,0.0,3.0,1,0.147030009215146,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.38234333640504864,4.0,2.0490100030717153
1,5.0,0.0,3.0,1,0.3496017324042866,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4498672441347622,4.0,2.116533910801429
0,2.0,0.0,5.0,1,0.2243783339301854,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4081261113100618,3.5,1.0747927779767286
1,1.0,0.0,10.0,1,0.7957790016383861,2.5115834218916047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5985930005461287,5.5,0.931926333879462
1,0.0,0.0,3.0,0,0.9833675603649452,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3277891867883151,1.5,0.3277891867883151
2,4.0,0.0,6.0,0,0.0254913890297674,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.008497129676589133,5.0,1.3418304630099225
1,4.0,0.0,6.0,1,0.6900201373152819,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5633400457717607,5.0,1.8966733791050938
0,0.0,0.0,4.0,1,0.2639578336234865,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.42131927787449547,2.0,0.42131927787449547
0,1.0,0.0,4.0,1,0.0664086438692944,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.35546954795643143,2.5,0.6888028812897647
2,4.0,0.0,9.0,1,0.0143513095852935,5.0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0.3381171031950978,6.5,1.6714504365284313
1,2.0,0.0,7.0,0,0.8810096692124272,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2936698897374757,4.5,0.9603365564041425
0,0.0,0.0,6.0,0,0.3536065020777995,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.11786883402593316,3.0,0.11786883402593316
1,3.0,0.0,6.0,1,0.994543892090604,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6648479640302013,4.5,1.6648479640302014
1,1.0,0.0,5.0,1,0.4423771676302123,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4807923892100708,3.0,0.8141257225434041
1,0.0,0.0,6.0,0,0.1875977517713744,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.06253258392379146,3.0,0.06253258392379146
2,0.0,0.0,6.0,1,0.7771435685225458,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5923811895075153,3.0,0.5923811895075153
1,1.0,0.0,9.0,0,0.9264922163672986,5.0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0.30883073878909956,5.0,0.6421640721224329
0,2.0,0.0,1.0,0,0.815621030775491,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2718736769251637,1.5,0.9385403435918303
1,1.0,0.0,9.0,1,0.7451992340275277,5.0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0.581733078009176,5.0,0.9150664113425092
0,1.0,0.0,1.0,1,0.3346996945191685,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.44489989817305614,1.0,0.7782332315063895
1,2.0,0.0,9.0,1,0.0644903638950427,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.35483012129834757,5.5,1.0214967879650143
0,5.0,0.0,6.0,0,0.2012993485600898,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06709978285336327,5.5,1.73376644952003
3,2.0,0.0,9.0,0,0.446810254247401,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.14893675141580034,5.5,0.8156034180824671
1,1.0,0.0,6.0,1,0.956199870014404,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6520666233381346,3.5,0.985399956671468
0,5.0,0.0,4.0,1,0.8282830451682474,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6094276817227491,4.5,2.2760943483894156
1,0.0,0.0,0.0,1,0.277293896906476,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.42576463230215866,0.0,0.42576463230215866
2,2.0,0.0,1.0,1,0.6838230274535032,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5612743424845011,1.5,1.2279410091511678
1,2.0,0.0,8.0,0,0.8624381433779964,4.0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0.2874793811259988,5.0,0.9541460477926655
1,1.0,0.0,7.0,1,0.4794115148965845,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.49313717163219484,4.0,0.8264705049655282
1,0.0,0.0,7.0,1,0.4298918602307586,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.47663062007691953,3.5,0.47663062007691953
2,3.0,0.0,9.0,0,0.7194045134317787,2.5115834218916047,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.23980150447725956,6.0,1.2398015044772597
1,3.0,0.0,0.0,0,0.5599116862447463,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.18663722874824876,1.5,1.1866372287482487
1,4.0,0.0,5.0,0,0.993171083194044,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.331057027731348,4.5,1.6643903610646813
1,2.0,0.0,8.0,1,0.4251028007285616,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4750342669095205,5.0,1.1417009335761872
1,2.0,0.0,7.0,1,0.1759432773249866,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.39198109244166224,4.5,1.058647759108329
1,0.0,0.0,2.0,1,0.4719350527863128,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4906450175954376,1.0,0.4906450175954376
1,3.0,0.0,2.0,1,0.561253820794501,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5204179402648337,2.5,1.520417940264834
2,4.0,0.0,5.0,0,0.1257969924379458,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0419323308126486,4.5,1.3752656641459817
1,0.0,0.0,8.0,1,0.949976273549186,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.649992091183062,4.0,0.649992091183062
1,2.0,0.0,7.0,0,0.859822881540161,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.28660762718005367,4.5,0.9532742938467204
0,3.0,0.0,9.0,1,0.1555653971088704,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3851884657029568,6.0,1.3851884657029567
1,4.0,0.0,3.0,1,0.1723929227470096,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3907976409156699,3.5,1.7241309742490032
0,1.0,0.0,1.0,0,0.5124386744880165,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1708128914960055,1.0,0.5041462248293388
2,3.0,0.0,7.0,0,0.7728813870417252,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2576271290139084,5.0,1.2576271290139085
1,4.0,0.0,7.0,0,0.2190793356675294,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0730264452225098,5.5,1.406359778555843
0,0.0,0.0,10.0,1,0.0609717195595318,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.35365723985317726,5.0,0.35365723985317726
2,1.0,0.0,5.0,0,0.5455342765826151,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1818447588608717,3.0,0.515178092194205
1,4.0,0.0,7.0,0,0.69159711410201,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23053237136733665,5.5,1.56386570470067
0,4.0,0.0,8.0,1,0.244365491292717,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4147884970975723,6.0,1.7481218304309056
0,2.0,0.0,0.0,1,0.7397677877506381,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5799225959168793,1.0,1.246589262583546
2,5.0,0.0,8.0,0,0.9506437849446088,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3168812616482029,6.5,1.9835479283148694
1,3.0,0.0,1.0,1,0.1370744426854728,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.37902481422849094,2.0,1.3790248142284909
1,2.0,0.0,0.0,0,0.5110290653086953,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1703430217695651,1.0,0.8370096884362317
0,1.0,0.0,7.0,0,0.0568419506815826,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.018947316893860866,4.0,0.35228065022719424
0,5.0,0.0,7.0,0,0.2066610072307155,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0688870024102385,6.0,1.7355536690769051
0,4.0,0.0,10.0,1,0.0898193534610732,4.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.3632731178203577,7.0,1.6966064511536911
1,2.0,0.0,3.0,0,0.4040066230802025,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1346688743600675,2.5,0.8013355410267341
2,5.0,0.0,7.0,0,0.8208317903747576,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2736105967915859,6.0,1.9402772634582526
2,3.0,0.0,6.0,1,0.5771304505217814,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5257101501739271,4.5,1.525710150173927
1,1.0,0.0,1.0,0,0.2225848371654307,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07419494572181023,1.0,0.40752827905514355
1,0.0,0.0,4.0,0,0.040110647095723,2.5115834218916047,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.013370215698574333,2.0,0.013370215698574333
2,2.0,0.0,9.0,0,0.5533981952867529,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1844660650955843,5.5,0.851132731762251
0,1.0,0.0,3.0,1,0.132796714990571,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.37759890499685705,2.0,0.7109322383301904
1,0.0,0.0,2.0,0,0.3427340273637572,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.11424467578791907,1.0,0.11424467578791907
1,2.0,0.0,0.0,1,0.510192258913606,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5033974196378687,1.0,1.1700640863045353
2,1.0,0.0,4.0,1,0.9037325356861924,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6345775118953975,2.5,0.9679108452287308
1,1.0,0.0,9.0,0,0.0818233270887169,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.027274442362905632,5.0,0.360607775696239
3,5.0,0.0,7.0,0,0.6686075922668305,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.22286919742227684,6.0,1.8895358640889437
3,2.0,0.0,8.0,1,0.0140812855048785,4.0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0.3380270951682928,5.0,1.0046937618349594
2,1.0,0.0,6.0,0,0.6299085523602959,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.20996951745343195,3.5,0.5433028507867653
1,4.0,0.0,10.0,0,0.5515324893305936,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.18384416311019788,7.0,1.5171774964435312
0,2.0,0.0,0.0,1,0.8118666200900677,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6039555400300226,1.0,1.2706222066966892
1,1.0,0.0,0.0,0,0.5316624728644793,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.17722082428815977,0.5,0.5105541576214931
1,5.0,0.0,0.0,0,0.3526165997261374,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11753886657537914,2.5,1.784205533242046
1,0.0,0.0,1.0,1,0.2427508713282266,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.41425029044274214,0.5,0.41425029044274214
3,0.0,0.0,0.0,0,0.085249741782073,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02841658059402433,0.0,0.02841658059402433
1,4.0,0.0,3.0,1,0.5346126742964312,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5115375580988104,3.5,1.8448708914321437
1,2.0,0.0,9.0,1,0.8883219266485685,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6294406422161894,5.5,1.296107308882856
1,5.0,0.0,8.0,0,0.5147444939556894,4.0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.17158149798522981,6.5,1.8382481646518964
1,1.0,0.0,3.0,0,0.7391028574658923,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.24636761915529745,2.0,0.5797009524886308
3,1.0,0.0,3.0,0,0.2984349382175756,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.09947831273919187,2.0,0.43281164607252515
2,0.0,0.0,6.0,0,0.4481308598747677,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.14937695329158923,3.0,0.14937695329158923
2,5.0,0.0,10.0,1,0.3246032034459314,4.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.4415344011486438,7.5,2.1082010678153105
1,4.0,0.0,8.0,1,0.1092661113548973,4.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.3697553704516325,6.0,1.7030887037849658
1,0.0,0.0,6.0,1,0.4169886032835049,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.47232953442783493,3.0,0.47232953442783493
2,0.0,0.0,0.0,1,0.7642872318372164,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5880957439457388,0.0,0.5880957439457388
0,4.0,0.0,0.0,1,0.3949749995445172,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4649916665148391,2.0,1.7983249998481725
1,2.0,0.0,3.0,1,0.6501792222182673,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5500597407394224,2.5,1.216726407406089
1,1.0,0.0,3.0,0,0.7586154840508602,4.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2528718280169534,2.0,0.5862051613502867
1,2.0,0.0,0.0,0,0.3227362272163226,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.10757874240544087,1.0,0.7742454090721075
0,5.0,0.0,5.0,1,0.7975145596054768,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5991715198684923,5.0,2.265838186535159
3,3.0,0.0,9.0,0,0.3389257169697096,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.11297523898990319,6.0,1.1129752389899032
1,3.0,0.0,1.0,1,0.256107060460456,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.41870235348681867,2.0,1.4187023534868188
0,3.0,0.0,10.0,1,0.222446167759865,5.0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0.407482055919955,6.5,1.407482055919955
0,4.0,0.0,4.0,0,0.1999041457248392,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.06663471524161306,4.0,1.3999680485749464
0,0.0,0.0,7.0,0,0.7371240728133968,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.24570802427113225,3.5,0.24570802427113225
2,2.0,0.0,2.0,1,0.8875092610569176,4.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6291697536856392,2.0,1.2958364203523058
2,1.0,0.0,8.0,1,0.2306484741852892,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4102161580617631,4.5,0.7435494913950964
1,3.0,0.0,6.0,1,0.0852402977961539,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3617467659320513,4.5,1.3617467659320512
1,2.0,0.0,8.0,0,0.3137669762884384,4.0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0.10458899209614614,5.0,0.7712556587628128
0,3.0,0.0,4.950680272108843,1,0.6578472389213587,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5526157463071195,3.9753401360544216,1.5526157463071195
0,3.0,0.0,4.0,1,0.3685200922260389,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4561733640753463,3.5,1.4561733640753463
2,1.0,0.0,2.0,0,0.5491765392112188,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1830588464037396,1.5,0.516392179737073
1,5.0,0.0,3.0,0,0.7443049656751953,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2481016552250651,4.0,1.9147683218917317
0,5.0,0.0,3.0,0,0.4084785311550485,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.13615951038501617,4.0,1.802826177051683
1,0.0,0.0,10.0,1,0.9996948313711947,4.0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0.6665649437903983,5.0,0.6665649437903983
1,4.0,0.0,6.0,1,0.2979492602355025,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.43264975341183415,5.0,1.7659830867451676
0,0.0,0.0,9.0,0,0.978248351872617,4.0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0.32608278395753904,4.5,0.32608278395753904
2,4.0,0.0,10.0,1,0.2030296652331139,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.40100988841103796,7.0,1.7343432217443713
0,2.0,0.0,7.0,1,0.1109317432642897,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3703105810880966,4.5,1.0369772477547634
1,2.0,0.0,9.0,0,0.702309656651198,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23410321888373267,5.5,0.9007698855503993
0,2.0,0.0,4.0,1,0.8111693472424644,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6037231157474882,3.0,1.2703897824141548
2,0.0,0.0,4.950680272108843,0,0.3435904217333049,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.1145301405777683,2.4753401360544216,0.1145301405777683
0,1.0,0.0,6.0,0,0.9308076538529836,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.31026921795099455,3.5,0.6436025512843279
2,0.0,0.0,2.0,1,0.1194814283730788,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3731604761243596,1.0,0.3731604761243596
